name,creation_date,content,like_count,quote_count,reply_count,retweet_count
Reebok,2021-04-12,"It’s Cardi’s World, and we are just living in it. Full head-to-toe looks from Reebok &amp; Cardi B coming 10am EST 4.23 #ReebokxCardiB 👅🔥 Set your reminders now: https://t.co/mlxnUQAQIm https://t.co/Zj5BGx6JfC",650,13,25,149
Reebok,2021-04-13,We partnered with @BRAINDEADLA once again on a technology-packed Zig Kinetica II that is out of this world!Available on April 23rd at https://t.co/OjfNVnXlcg and select retailers. Tap the link to sign up for release reminders. https://t.co/3tu4jqJrwB https://t.co/TCn6JtNFXe,106,6,5,26
Reebok,2021-04-19,The recipe for speed + sustainability is ready to serve. // Floatride Energy GROW out now: https://t.co/DvHZqe1MY9 https://t.co/KdZw3zyPvR,21,0,0,3
Reebok,2021-04-20,"Cardi B is serving you new drip for a new season. Get into her first-ever #ReebokxCardiB clothing collection, available in sizes XS-4X. Dropping 10 am EST 4/23. https://t.co/mlxnUQAQIm https://t.co/jtNHpQbbMp",335,8,9,62
Reebok,2021-04-21,Same speed. Better ingredients. // Floatride Energy GROW available now: https://t.co/DvHZqdKc6B #FeelTheFloatride https://t.co/oOkfButAV4,20,0,0,1
Reebok,2021-04-22,"For your run. For our planet. 
At Reebok, it’s ALL about the ingredients. 
https://t.co/DvHZqdKc6B #EarthDay #EarthDayEveryDay #FeelTheFloatride https://t.co/5wKbdkqDMm",36,1,2,7
Reebok,2021-04-22,Pick your prize // The #ReebokxCardiB Collection launches TOMORROW at 10am EST featuring new Club C Cardi’s and first-ever apparel collection. @iamcardib https://t.co/mlxnUQAQIm https://t.co/v4YqKueM9v,343,8,2,75
Reebok,2021-04-23,"Fire fits. Fresh kicks. This has got @iamcardib all over it. Shop her first-ever #ReebokXCardiB clothing collection, and snag some new Club C Cardi colors while you’re at it. https://t.co/mlxnUQAQIm https://t.co/BOA0wINHMY",498,12,22,63
Reebok,2021-04-24,"It's about more than sweet shoes, it's about movement. We're so excited to have partnered with @hasbro, Project Backboard, and the @bgca_clubs to bring our Candy Land basketball court to life at the A.R. ""Gus"" Barksdale Boys &amp; Girls Club. https://t.co/Xm0BzK1REO https://t.co/Z0a0DyOSW1",42,2,1,8
Reebok,2021-04-26,"Reebok X NST2 Limited Edition NFT Release
Only 200 #NFT collector items available on @wax_io 
Blockchain meets streetwear 🔥
https://t.co/fFIG7zHiDg https://t.co/kLuNJXSt9l",308,50,73,123
Reebok,2021-04-28,A nod to natural elements. Reebok x @bbcicecream - Instapump Fury BOOST “Earth &amp; Water” Pack is available in two colorways tomorrow. https://t.co/aBHR20soAe https://t.co/aAwV9fu7EV,36,1,4,4
Reebok,2021-05-01,"The Official Shoe of DOING YOU. ✨
The #NanoX1 Studio Lights collection is available now at https://t.co/OiFYITGj9c https://t.co/cm0N2wuOQe",30,1,8,2
Reebok,2021-05-05,"Inspired by the iconic BLACKTOP collection that first debuted in 1991, the #NanoX1 Blacktop blends street style, performance, and heritage. Recreated for the modern-day athlete. This is a pack you don’t want to miss. Get it now at https://t.co/50HziYlxnQ https://t.co/nOuG5N5tj1",30,2,6,5
Reebok,2021-05-09,We’re baacckkk. And this time we’re celebrating MOMS. ❤️ Brand new colorways from #ReebokxCardiB Club C Cardi are dropping including kids sizes. Set your reminders now at https://t.co/mlxnUQAQIm #HappyMothersDay https://t.co/HXgqMIQl6l,437,3,14,113
Reebok,2021-05-12,Mommy &amp; Me Fierce\\ Club C Cardi Rose Gold available at https://t.co/mlxnUQAQIm TOMORROW at 10am EST #ReebokxCardiB https://t.co/Wwom4qgeoa,200,1,2,43
Reebok,2021-05-13,Treat the momma in your life right! Now available in Adult and Kid’s sizes for your mini-me moments! https://t.co/mlxnUQAQIm @iamcardib #ReebokxCardiB https://t.co/UUY2yDkdkZ,472,5,4,60
Reebok,2021-05-13,We partnered with British concept-led label @cottweiler on a capsule collection inspired by a “New-Age Traveler” archetype; blending in the ancient world with today’s new-age technology. Click the link to check release dates starting tomorrow. https://t.co/M8bTcafn7X https://t.co/ad41NSQL4o,16,0,0,2
Reebok,2021-05-15,"Introducing the iconic House of Ninja, founded by Willi Ninja in 1983/84. Through community, movement, and vogueing, the Legendary House of Ninja shows that Fierceness Isn’t Born. It’s Made. 
https://t.co/eOUSYPSM9j #ReebokPride https://t.co/dR9lOSRizD",30,2,3,2
Reebok,2021-05-21,Classic Leather Tabi &amp; Club C in Red &amp; Gray by #MaisonMargielaxReebok. Available now online and in-store at Maison Margiela and Reebok. https://t.co/IbTgVj6cvU @Margiela https://t.co/0N6m03zgI6,26,1,1,3
Satisfy,2016-08-18,We're hiring! Digital content / Social Media https://t.co/ghmdbQkd4V #job,2,0,1,1
Satisfy,2016-12-16,https://t.co/sXmSm7wdwq,5,0,0,0
Satisfy,2017-04-19,"Join RISE, our awareness program https://t.co/zqWNPs6a7B #satisfyrunning #runningcultmember",4,0,0,1
Satisfy,2017-05-04,"""Possessed"", our short film about Joshua G. Grubb, the psychedelic-rock musician turned ultra-runner, is now live https://t.co/FCzz2dUpIM",2,0,0,2
Satisfy,2021-03-13,"The best non-running shoes for running.
We have taken @Crocs Classic Clogs, @VANS_66 Old Skools, and @clarksshoes Wallabees to the local track and put them... THRU THE RINGER
Here’s what happened https://t.co/ZfPzQq5STa",2,1,0,1
Under Armour,2018-08-17,Complete comfort from heel to toe. Step into the #UAHOVR Phantom for a ride above them all. Shop now. https://t.co/Iv9kARUGJe https://t.co/YSnwAxEbCc,167,5,7,27
Under Armour,2018-08-18,We got the sideline sauce. Toe-drag swag in full effect. Who’s going to make an epic catch this season? 🤚 #WEWILL https://t.co/fpaOBUGzHE,97,2,1,10
Under Armour,2018-08-19,Those who are #WiredDifferent are never satisfied with yesterday's wins. Seek victory in the new #Curry5. Shop now. https://t.co/FSUvagdj7u https://t.co/3P1vvC7F9W,253,2,5,34
Under Armour,2018-08-20,A one-handed scoop in the end zone requires a celebration with the whole team. 🙌 @CameronNewton approved. ✅ #WEWILL https://t.co/FDX9heCOTP,63,1,0,11
Under Armour,2018-08-21,Run the floor and get rewarded. Who would you throw an oop to on a fast break? #UnleashChaos 🎥 @overtime https://t.co/0SRDpFZ0ma,264,4,8,41
Under Armour,2018-08-22,Focus on the muscles you want to make stronger. Imke Salander is zoned in. #WEWILL https://t.co/HS194xMF3V,146,4,5,17
Under Armour,2018-08-23,"The more you doubt @jordanspieth, the harder he works. He’s been training to take back the #FedExCup. #WEWILL https://t.co/C8kjemVLLE",159,3,5,14
Under Armour,2018-08-24,Our community is our team. This season we are proud to provide all student-athletes and coaches in Baltimore City public schools with the most innovative gear in the game. #WEWILL https://t.co/UPItgMWHTq,302,14,6,109
Under Armour,2018-08-25,"We sacrificed all summer. Now it’s time for all the sprints, countless hours in the weight room and two-a-days to pay off. Good luck to the Hoover High Buccaneers and all of our #UNDENIABLE schools kicking off the season this weekend. #WEWILL https://t.co/bYkBKPg1TZ",66,1,7,10
Under Armour,2018-08-27,"Where sport and style intersect. Inspired by our founding year, the UA Forge 96 pays tribute to our do-it-yourself roots. Available 8/31. #WEWILL https://t.co/qyMas5i1MU",79,6,5,16
Under Armour,2018-08-29,For the pioneers of tomorrow. Join us as we welcome a new generation of sport inspired style. Cop the UA Forge 96 this Friday. #WEWILL https://t.co/va6TGoHIt0,61,1,4,5
Under Armour,2018-08-30,Lift off with a purpose. #UAHOVRHAVOC drops 8/31. #WEWILL https://t.co/YkGTZIpixt,56,1,1,5
Under Armour,2018-08-31,Here comes College 🏈. @NDfootball looks to start off the season with a statement W in South Bend. ☘️ #WEWILL https://t.co/hNWMCIbqBy,689,7,6,119
Under Armour,2018-08-31,It’s time to take the game over. The #UAForge96 is available now. https://t.co/p6lHDSZpK3 https://t.co/JIYo0Jhr3U,83,7,3,20
Under Armour,2018-09-01,There is nothing like a home game with @ndfootball. Here come The Irish. ☘️ #WEWILL https://t.co/z9keq0hkjC,90,0,2,11
Under Armour,2018-09-02,#UAHOVRHAVOC gives @j_josh11 the bounce he needs. Get lifted in your pair today. https://t.co/VuSJggecDc https://t.co/4lfblKyb9C,116,3,7,20
Under Armour,2018-09-03,.@BrittanyBowe took “off-day” out of her vocabulary. Shout out to all our athletes perfecting their craft every day. Your hard work isn’t going unnoticed. #WEWILL https://t.co/0zXrTMEHLo,160,3,2,21
Under Armour,2018-09-04,"A family that grinds together, shines together. Keep your 👀 on the prize. #WillMakesUsFamily https://t.co/TqiKPoYVsj",141,2,7,24
Under Armour,2018-09-05,You don’t want to guard us. We’re getting reps in until we’re the best in every gym. Hit the court in the #UAHOVRHAVOC today. Shop now. https://t.co/jyO0jRoJh4 https://t.co/vfdowP1sVn,123,2,5,21
Under Armour,2018-09-06,It’s not a process. It’s a way of life. Get better together. 💯 #WillMakesUsFamily https://t.co/eW2knqNF2x,107,1,2,8
Under Armour,2018-09-07,Throw your #SpursUp. 🤙 @GamecockFB is ready to rock against the No.3 team in the nation.🐔 #WEWILL https://t.co/avhwnSswhV,573,7,14,127
Under Armour,2018-09-09,#WillMakesUsFamily https://t.co/TRAtcIyXrQ,199,3,0,54
Under Armour,2018-09-09,.@CameronNewton let Dallas know there’s a new sheriff in town with these custom cowboy C1Ns. 🤠 #WEWILL https://t.co/01QawaMU6A,167,6,4,35
Under Armour,2018-09-10,Softness and strength in every detail. Shop the new @mistyonpointe Collection now. https://t.co/Y4Zt3gqazM https://t.co/lr0uoe9ipT,105,3,2,11
Under Armour,2018-09-10,"Stop number ✌️ on the #SC30AsiaTour was epic. @StephenCurry30 put Wuhan, China’s🤚- 👁 coordination to the test! 🇨🇳 #WEWILL https://t.co/2817e2wQnj",260,6,3,54
Under Armour,2018-09-11,Larger than life. @stephencurry30 celebrates the release of the Tokyo nights inspired #Curry5 in Roppongi Hills. The #SC30AsiaTour continues in Japan. #WEWILL https://t.co/jX68f00hIb,179,0,2,33
Under Armour,2018-09-11,Rock and neck roll. @anthonyfjoshua is strengthening every muscle in his body in order to defend his belt. 👊#WEWILL https://t.co/3NKtARPKza,100,2,9,13
Under Armour,2018-09-12,"Behind the arc or on the mound, he puts the ball where it needs to be. 
@stephencurry30 closes out the 2018 #SC30AsiaTour by throwing out the first pitch for the @TokyoGiants. ✌️🇯🇵 #WEWILL https://t.co/0BbjM5PehS",2230,55,8,516
Under Armour,2018-09-13,"When you emulate great, you celebrate. @stephencurry30 @teddyriner 👌🇫🇷 #WillMakesUsFamily https://t.co/AGXbZKRNn0",294,0,3,51
Under Armour,2018-09-14,.@auburnfootball is ready to earn their stripes in a classic Top 25 showdown. 🐅 #WEWILL https://t.co/NYRwR5dn8v,80,1,2,9
Under Armour,2018-09-15,.@auburnfootball is ready to ring the 🔔! The Tigers get set to take on an old division rival. #WEWILL https://t.co/bcpIYLctWE,352,5,3,56
Under Armour,2018-09-16,Two experts from long range come together. @StephenCurry30 and @trentaa98 meet after the match at Wembley. ⚽🏀 #WillMakesUsFamily https://t.co/j52911qlWY,207,0,3,36
Under Armour,2018-09-17,Made to stand out. The UA “Be Seen” collection is inspired by what our athletes wear on the way to the game. Shop exclusively now. https://t.co/6kTgX854rK https://t.co/SPgy9WskwS,64,0,1,12
Under Armour,2018-09-17,The 👑 of destruction is also light on his feet. @anthonyfjoshua is ready to show the 🌎 what he’s been working on. 🥊 #WEWILL https://t.co/6no5vQrQt6,523,14,12,61
Under Armour,2018-09-18,Start building from the ground up. The #ProjectRock 1s return on 9/20. #WEWILL https://t.co/86b2nZfjoV,263,16,20,48
Under Armour,2018-09-19,.@anthonyfjoshua is about to flip the switch. You don’t want to be on the other end of the champ’s 🥊. #WEWILL https://t.co/Kcw49CqwYt,123,1,2,23
Under Armour,2018-09-20,A part of training is breaking your body down so you can build it back up even stronger. Yesterday’s failures fuel today’s gains. Build your foundation in @therock’s #AllDayHustleCollection now. https://t.co/fifbNhs3zr https://t.co/StZNt4VRE2,342,14,15,75
Under Armour,2018-09-20,The #ProjectRock 1s were designed for you to feel powerful without sacrificing comfort. Get the most out of your workouts in @therock’s signature sneaker. Shop now. https://t.co/fifbNhs3zr #WEWILL https://t.co/DVAUXlnglu,90,6,7,25
Under Armour,2018-09-21,⏪ Throwing it back to the Aggie Era ⏪ @csufootball celebrates it’s agricultural roots this Saturday in Fort Collins. 🌲 #WEWILL https://t.co/dh8XdUx2hi,406,4,6,77
Under Armour,2018-09-21,246 pounds of pure determination. @anthonyfjoshua weighs in before he continues his quest for boxing world dominance. 💪 #WEWILL https://t.co/sNy0oy04ew,121,1,2,21
Under Armour,2018-09-22,Beware the underdog! #WillMakesUsFamily https://t.co/bpJviyknNz,78,2,0,11
Under Armour,2018-09-22,Let the 🤚s talk. It’s showtime for @anthonyfjoshua. #WillMakesUsFamily https://t.co/niRW2QuWO5,113,3,0,20
Under Armour,2018-09-22,"Powerprint technology supports &amp; guides muscles through a full range of motion. Shop the Perpetual collection now. https://t.co/zbC4lrmaEq
#WillMakesUsFamily https://t.co/rtZccBGOUa",119,1,0,17
Under Armour,2018-09-22,The road to undisputed is not walked alone. @anthonyfjoshua is still 👑 of the ring. #WillMakesUsFamily https://t.co/pVRszHDatS,167,0,3,38
Under Armour,2018-09-23,"No restriction, no weight, nothing holding you back. Own our lightest gear ever. Shop now. https://t.co/CQ5Q2j2TK4
#WillMakesUsFamily https://t.co/8vFmyR72fG",138,1,2,24
Under Armour,2018-09-23,Wrecked ‘em. @TexasTechFB hands out an L in Stillwater for the first time in 17 years. #WillMakesUsfamily https://t.co/4qMFH0AvRw,1433,20,9,346
Under Armour,2018-09-24,.@TheRock uses the lessons he learns in the gym as guidance in life. The #AllDayHustleCollection represents the hard work we put in every day. Shop the latest #ProjectRock now. https://t.co/rhCuQ9CaR4 https://t.co/2ziybpk5e7,174,6,7,39
Under Armour,2018-09-25,"Introducing ‘Wired Different’, a new series hosted by @Stephencurry30 that explores the hidden code of people who are changing their respective fields of play and have proven that they're #WiredDifferent in their own way. 👀 now. https://t.co/ruEKZ2MBD0 https://t.co/pUpcuf4h6E",111,2,1,32
Under Armour,2018-09-26,"Answer the call. Two-time champion @MalcolmJenkins ambushed the Imhotep football team’s practice and surprised them with an unreleased colorway of the #UAForge96. Cop your pair on Friday, 9/28. #WillMakesUsFamily https://t.co/PRAfUwRmYk",148,6,3,29
Under Armour,2018-09-27,Hard work transcends all obstacles. We are united through the grind. #WillMakesUsFamily https://t.co/igP21iHdYb,158,11,4,43
Under Armour,2018-09-28,Forged from the field. The #UAForge96 “Track Pack” is out now. Cop your pair today. https://t.co/LZpvVvnW8k https://t.co/N09H5fzP5E,62,1,1,12
Under Armour,2018-09-29,Counter the cold with adaptive insulation. Conquer the rain with traction and water repellent technology. Continue progress with the UA Record Sensor on @MapMyRun. The #UAHOVR CGR was built to make you better in every condition. Shop on 10/1. #WEWILL https://t.co/GqrgAyiRII,82,1,2,10
Under Armour,2018-09-30,Chopping down 🌲s in South Bend. The Irish are rolling. @NDFootball makes a statement. #WEWILL https://t.co/TbzDSi8WV4,275,2,3,47
Under Armour,2018-09-30,You can use the bye week to take an off day or you can keep pounding. @CameronNewton woke the gym up. 😤#WillMakesUsFamily https://t.co/WQ4kSXjJdv,248,13,5,56
Under Armour,2018-10-01,Tested to battle the elements. The #UAHOVR CGR features adaptive insolation that keeps you at the perfect temperature while running in any condition. Improve your times on @MapMyRun with the shoe’s UA Record Sensor. Shop now. https://t.co/4L8LsV5zbf https://t.co/e2L4O8RLkt,76,0,3,12
Under Armour,2018-10-01,"We called in elite football performance trainer Seth Minter to help us improve our speed, control and agility for the season. Watch @The_FootDoctor make players better and discover new tracks on “Soundtrack To The Game”. Check out episodes 1-3 now. https://t.co/iC6yRdDZQd https://t.co/SADeMWbZuN",76,4,0,18
Under Armour,2018-10-02,The UA Unstoppable Knit Bomber moves and breathes with @trentaa98 while he keeps ballin’. Shop now. https://t.co/unK5rjM4zo https://t.co/3aiw5YY2qF,72,0,1,8
Under Armour,2018-10-04,.@Dennis1SmithJr isn’t taking prisoners this year. The second-year ⭐️ throws down at the court ambush in Shanghai. 🇨🇳 #WEWILL https://t.co/KH0teAxPCG,81,0,1,7
Under Armour,2018-10-04,The #UAHOVR CGR provides you with the technology to run better in any condition. Stay connected to your running metrics with our UA Record Sensor on @MapMyRun. Shop now. https://t.co/L4W2JLnhoh https://t.co/fdks99GMFU,84,1,2,19
Under Armour,2018-10-05,Get on our level. 📶 Once we come outta the cage…it’s game over. ☠️ #WillMakesUsFamily 👉 @overtime https://t.co/lVj7UwYGal,1097,60,10,311
Under Armour,2018-10-06,.@NUFBFamily spoiled the Sparty party. #WillMakesUsFamily https://t.co/NxvsiXMce4,51,0,0,1
Under Armour,2018-10-06,Get grounded to get better. @The_FootDoctor has the medicine to improve your quickness. 🔒 in on “Soundtrack To The Game” to outwork your competition. Watch now. https://t.co/1XW6ttcRMl https://t.co/sm6qt0ipEX,49,2,0,12
Under Armour,2018-10-07,Break so you can build. Hustle so you can conquer. Dedicate yourself to the process in @TheRock’s #AllDayHustleCollection now. https://t.co/rTil0KQNNz https://t.co/QvbBWYOXVX,377,4,9,57
Under Armour,2018-10-08,.@The_FootDoctor got his PhD in speed and agility. He’s got the prescription to make you a better ball player on “Soundtrack To The Game.” Take the next step with episodes 4-6 now. https://t.co/Kq1R163cDT https://t.co/po7lDUQ9N1,42,1,0,3
Under Armour,2018-10-09,"The harder you work, the faster our performance fabric dries. @YusraMardini stays strong in the UA Vanish Printed Legging. Shop now. https://t.co/ys4XfUsGqA https://t.co/cWnFUTZlJC",108,1,1,16
Under Armour,2018-10-10,“This is bigger than basketball.” @JoelEmbiid x Under Armour. Read full story now. https://t.co/4XF55i8uqE https://t.co/G9pGGB2lQv,2539,226,53,826
Under Armour,2018-10-11,“Philly has been behind me from Day 1...Ya’ll have had my back. Now I’m gonna do my best to have your back.” - @joelembiid https://t.co/Gw2WcV0lxi,130,1,1,20
Under Armour,2018-10-11,Past meets present in Fort Worth. @TexasTechFB is set to battle for the Saddle Trophy in 1970s throwback uniforms. #WEWILL https://t.co/OIxYSU6bSO,141,0,0,21
Under Armour,2018-10-13,There’s a storm brewing at Williams-Brice Stadium. @GamecockFB was all ⛽️ no brakes this week while getting ready to protect their house. There’s no turn up without #SpursUp. 🐔 #WEWILL https://t.co/9SSlLbbRUP,95,1,1,15
Under Armour,2018-10-14,The season is almost here. Time to 🔒 in. Takeover your town in the latest #Curry5. 🏀 Shop now. https://t.co/r2sT2qs8fg https://t.co/e8N6f0ilhV,94,2,0,15
Under Armour,2018-10-15,Rain. Snow. Cold. Wind. Your training doesn't follow the forecast. Shop new UA Weather Protection gear now. https://t.co/6l42moTr88 https://t.co/dIkFspjQQD,134,5,4,21
Under Armour,2018-10-16,Last year was the takeoff. This year is the takeover. @Dennis1SmithJr is back with more tricks in his bag. #UnleashChaos https://t.co/35KZPztg41,46,1,0,8
Under Armour,2018-10-16,"Slow feet don’t eat! The opposition can’t keep up. Learn how to create space through reaction and more with @The_Footdoctor on the latest episodes of “Soundtrack To The Game."" Watch now. https://t.co/Gjq1bzSnJu https://t.co/F8ib0vtPeh",58,4,0,6
Under Armour,2018-10-16,"We want all the smoke 🗣 There’s a new king in the East this year, and he’s ready to reign. 😈 https://t.co/dbiyokbTiC",122,4,2,30
Under Armour,2018-10-17,.@JackieBradleyJr elevates his game when it matters most. 📶 #WEWILL https://t.co/6aEzqoWUDi,34,0,0,3
Under Armour,2018-10-17,"“I’m now in a position to blaze my own trail."" Welcome to the #sqUAd, @therealmobamba. https://t.co/ZcRdKEAMD5",130,6,0,34
Under Armour,2018-10-17,It’s time to show the world what you became this summer. @stephencurry30 will start his 10th season tonight in this #UAIcon #Curry5. #WEWILL https://t.co/PIsXFYi5uL,183,2,6,32
Under Armour,2018-10-17,The 🐐 of all uniforms. @NavyFB pays tribute to legendary school mascot “Bill The Goat” for the 2018 Army-Navy game. Shop Midshipmen fan gear now. https://t.co/kA4dvSTHmH https://t.co/MLajAq6LjM,337,25,11,89
Under Armour,2018-10-18,.@ClaytonKersh22 brought that 🔥in Game 5 of the NLCS. #WEWILL https://t.co/Pwdm9ENWzN,32,1,0,3
Under Armour,2018-10-18,On the pitch or in the ☁️...we flex under pressure. ⚽️ 👉@gopro #WEWILL https://t.co/mwgOLzp5bW,258,31,3,73
Under Armour,2018-10-18,"With the game on the line, @asben16 knew it was time to #ShowUp. #WEWILL https://t.co/UWBhDyMzOY",64,0,0,9
Under Armour,2018-10-19,2 home runs and 9 RBIs to K.O. the defending champs. ALCS MVP @JackieBradleyJr leads his team to the World Series for the first time since 2013. #WEWILL https://t.co/1LfQXQAjiA,51,0,0,5
Under Armour,2018-10-19,His path was different. His game is too. Year 2 for Terrance Ferguson is about to be a problem. Get ready! #UnleashChaos https://t.co/LwQeY6GIrb,38,1,0,9
Under Armour,2018-10-19,No more questions.  @j_josh11 has been working all summer 💪 https://t.co/7ypS1Q3YTY,40,1,0,4
Under Armour,2018-10-20,.@UAB_FB carries on their tradition of honoring boys and girls @ChildrensHarbor. Each Blazer will wear the name of a patient on the back of their jerseys. They will also pay tribute to Jackson “Jack-Jack” Thomas who passed away at the age of five from Rhizomelic Chondrodysplasia. https://t.co/akYJDoIpsi,286,6,4,98
Under Armour,2018-10-22,The game of football is about twisting and turning. 🌀@the_footdoctor shows us how to be more efficient with our hips on “Soundtrack To The Game”. ⚡Watch new episodes now. https://t.co/vmdmjmEOrx https://t.co/WmhrovlVGf,38,1,0,5
Under Armour,2018-10-23,#TeamUA knows how to #ShowUp for the Fall Classic. It’s LA vs. Bean Town. Who will prevail in the 2018 #WorldSeries? Rep your sqUAd now. https://t.co/a74bw7ssNo https://t.co/JHoX5EHXKi,37,0,0,3
Under Armour,2018-10-24,How did @asben16 #ShowUp during game 1️⃣? He became the first player ever to record 4️⃣ hits and 3️⃣ runs in a #WorldSeries debut. #WEWILL https://t.co/wp2KYFGtV1,39,0,1,10
Under Armour,2018-10-25,The real work begins once you become tired. @CameronNewton pushes himself to his breaking point so that he’s ready for all 4 quarters and beyond. #WillMakesUsFamily https://t.co/3ae7KYzgsW,425,25,10,81
Under Armour,2018-10-25,"We 👀 you, @StephenCurry30! 💦 #UnleashChaos https://t.co/PZpjzfTFeP",162,2,5,18
Under Armour,2018-10-26,Stuntin’ under the Friday night 💡s. Make plays tonight. #WEWILL https://t.co/1Lm2wUhU28,45,1,1,6
Under Armour,2018-10-27,Wildcat “W” for @NUFBFamily in Evanston. 👀 on the Big 1️⃣0️⃣  West 🏆. #WEWILL https://t.co/yQWQQOaEkK,142,1,1,17
Under Armour,2018-10-28,High intensity. High reward. @EmilyFurey trains for success. #WEWILL https://t.co/J1itfe1cqu,110,2,3,13
Under Armour,2018-10-29,Float through your city. Shop the new #UAHOVR Phantom this Thursday. #WEWILL https://t.co/3C4nAgcRi6,60,1,5,15
Under Armour,2018-10-29,Hard work leads to hard-ware. Congrats to @JackieBradleyJr and the @RedSox on winning the #WorldSeries. #WEWILL https://t.co/Dh0EqX9DJ3,209,1,1,37
Under Armour,2018-10-30,We break barriers like records. Cop the new #UAForge96 Friday. #WEWILL https://t.co/UduJ1u91V7,69,7,10,10
Under Armour,2018-11-01,Not all cushioning is created equal. Run above the rest in the latest #UAHOVR Phantom. Shop now. https://t.co/8h9fjFKsjt https://t.co/Xc9K5lvvVO,47,0,3,6
Under Armour,2018-11-03,Make a move on the move. @SJCGridiron is ready to give their rival the business. #WEWILL https://t.co/OCBaGELjvt,202,9,4,66
Under Armour,2018-11-07,Built for the brave. Honor the men and women that have served our country with the #VeteransDayCollection #ProjectRock1 on 11/8. #WEWILL #UAFreedom https://t.co/5SiiP9TD6z,126,0,9,20
Under Armour,2018-11-07,"From center stage to the silver screen. Prior to hosting a private showing of @thenutcracker last night, @mistyonpointe reminds Baltimore students that anything is possible. #WEWILL https://t.co/SQ0JPs9tZq",80,0,2,14
Under Armour,2018-11-07,"Respect from @TheRock is respect well earned. On 11/8, we show our gratitude and appreciation for the men and women who have served their country with the #ProjectRock #VeteransDayCollection. #WEWILL #UAFreedom https://t.co/7IsdCdRRgD",2129,11,26,212
Under Armour,2018-11-08,For those who protect our house. We teamed up with @TheRock to honor the men and women who risk their lives to keep us safe. Own the #ProjectRock #VeteransDayCollection now. https://t.co/XOlWP9PYOx https://t.co/s8wXnw6v47,167,4,10,44
Under Armour,2018-11-09,"3️⃣ in the polls, undefeated on the season. Doubters are green with envy. @NDFootball breaking out their iconic alternate home jersey for senior day. ☘️ #WEWILL https://t.co/BvKRQ3dW7w",1212,33,26,212
Under Armour,2018-11-09,We told you not to kick to us. 🤷‍♂️ Learn the hard way. ✌️#WEWILL https://t.co/WcTqmNgnyV,72,0,2,7
Under Armour,2018-11-10,".@dalemoss putting the #UAHOVR Phantoms to the test with an epic elevated training run in the Grand Canyon at 7,800ft. Shop our holiday gift guide now. https://t.co/DkjsId2vv0 https://t.co/tXzZXPFZFs",77,1,2,13
Under Armour,2018-11-11,No greater team than our military. On this #VeteransDay we thank all those that have served and continue to serve our country. 🇺🇸 #WEWILL https://t.co/BzPK93wx25,139,0,3,14
Under Armour,2018-11-12,"We challenged health and wellness expert @NicoleCogan_ to put our ColdGear to the test in one of the chilliest places on earth - Northern Sweden, 200 miles north of the Arctic Circle. Shop our holiday gift guide now. https://t.co/7GgDT6Yo0K https://t.co/6nbbFrOdO8",41,1,2,1
Under Armour,2018-11-13,Multi-disciplinary artist Kenesha Sneed has been in the studio cooking up custom designs using our #UAIcon platform. Shop her custom kicks now. https://t.co/hZy6ZxEC6Q https://t.co/ltammmb1Na,42,1,0,3
Under Armour,2018-11-13,We’re not worried about fitting in. The @asvpxrocky AWGE x UA SRLo drops in ✌️colorways tomorrow. #WEWILL https://t.co/dnXhpb0Ak7,66,4,6,15
Under Armour,2018-11-14,Hustle. Flex. Shine. The @asvpxrocky AWGE x UA SRLo has arrived. Cop now. https://t.co/PaW0SnDo8A https://t.co/IQBqffbCz8,198,7,6,35
Under Armour,2018-11-14,The hardest working shoe for the hardest workers in the country. @TheRock pays special thanks to our armed forces with the #VeteransDayCollection #ProjectRock1s. Shop now. https://t.co/2VujgcfdQj https://t.co/Bizz2FbpRC,126,9,4,10
Under Armour,2018-11-15,.@heyhyesu brings inspiration to illustration by using our #UAIcon platform. Shop her custom #UAHOVR SLK now. https://t.co/DrEkvEFTRc https://t.co/O6KSBbaYT4,32,1,1,4
Under Armour,2018-11-15,Pinstripes will hit the gridiron for the first time in college football history. @NDFootball pays homage to the real home team with @Yankees inspired uniforms for this weekend’s Shamrock Series game. ☘️ #WEWILL https://t.co/DBC9Qjb612,1278,372,171,332
Under Armour,2018-11-16,.@chinobraxton wanted a different way out. So he took a different route. Shop the UA Valsetz x @DTLRVILLA now. https://t.co/NdCiBm2TJO https://t.co/isQLAFFmoX,73,6,1,21
Under Armour,2018-11-16,That moment when you find out you’re @MLB NL MVP with your closest friends and family. @ChristianYelich deserving of all the high-5️⃣s and hugs this season. #WEWILL https://t.co/yK0WEiEWZs,62,0,2,5
Under Armour,2018-11-17,Walk loud. 🍭 New #Curry5 available now. https://t.co/l9OmtjKEn4 https://t.co/PMgGglbddr,155,8,2,24
Under Armour,2018-11-18,We sent wellness entrepreneur Jules Hunt to NYC to experience how the #UAVanish line keeps her cool &amp; dry in the bustling city. Shop the #UAVanish gift guide now. https://t.co/yMqzYBBiiv https://t.co/YwT1dGxYve,59,0,0,8
Under Armour,2018-11-19,Our #UAIcon platform gives artists the freedom to bring their design identity to life. 🎨 @shelbyandsandy hooked up the #UAHOVR SLK with their iconic blue and ☁️s. Shop now. https://t.co/O1ycZKLPw9 https://t.co/7e6c84CzDl,56,0,1,10
Under Armour,2018-11-19,We don’t jump. We orbit. 🛸 #WEWILL 📹 @IMGAcademy https://t.co/293Dr7CeJN,127,2,2,25
